,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,1,2,2,3,3,1,4,3,1,5,7,13
1,2,2,2,3,2,1,6,1,7,8,11,4,4
2,1,1,2,3,1,2,4,6,6,4,9,12,11
3,1,1,2,3,1,2,4,6,6,4,9,12,11
4,1,1,1,1,4,4,2,8,2,6,3,5,6
5,1,1,1,1,4,4,2,8,2,6,3,5,6
6,1,1,1,1,3,3,1,4,4,2,5,8,9
7,1,1,1,1,4,4,2,8,2,7,4,6,7
8,1,1,1,1,4,4,2,8,2,6,7,5,6
9,1,1,1,1,3,3,1,4,4,2,5,8,9
10,2,3,3,4,5,6,7,2,8,9,1,1,3
11,1,1,1,1,3,3,1,4,4,2,5,8,9
12,1,1,1,1,4,4,2,8,2,6,3,5,6
13,2,3,3,4,5,6,7,3,9,10,2,2,1
14,1,1,2,3,4,5,5,7,1,5,10,3,5
15,1,1,1,1,4,4,2,8,2,6,3,5,6
16,2,3,3,4,2,1,6,1,7,8,11,4,4
17,2,3,3,4,5,6,7,2,8,9,1,1,3
18,1,1,1,1,4,4,2,8,2,6,3,5,6
19,1,1,2,2,3,3,1,4,6,2,5,8,9
20,1,1,1,1,4,4,2,8,2,6,3,5,6
21,1,1,1,1,3,3,1,4,4,2,5,8,9
22,2,3,3,4,5,6,7,3,9,10,2,2,1
23,1,1,1,1,4,4,2,8,2,6,3,5,6
24,1,1,1,1,3,3,1,4,4,2,6,9,8
25,2,2,2,3,2,1,6,1,7,8,11,4,4
26,1,1,2,3,4,5,5,7,1,5,10,3,5
27,2,2,2,3,2,1,6,1,7,8,11,4,4
28,1,1,1,1,3,3,1,4,4,2,7,8,9
29,2,2,2,3,1,2,3,5,5,3,8,11,12
30,1,1,1,1,4,4,2,8,2,6,3,5,6
31,1,1,2,3,4,5,5,7,1,5,10,3,5
32,2,3,3,4,5,6,7,3,9,10,2,2,1
33,2,1,2,3,1,2,3,5,5,3,8,11,13
34,1,1,2,2,1,2,4,6,6,4,5,8,9
35,2,3,3,4,5,6,7,2,8,9,1,1,2
36,1,1,2,3,1,2,4,6,6,4,9,12,11
37,1,1,1,1,4,4,2,8,2,6,3,5,6
38,1,1,2,3,1,2,4,6,6,4,9,12,11
39,2,3,3,4,5,6,7,2,8,9,1,1,2
40,1,1,1,3,4,4,2,8,2,6,3,5,6
41,1,1,2,3,1,2,4,6,6,4,9,12,11
42,2,1,2,3,1,2,3,5,5,3,8,11,12
43,1,1,1,1,4,4,2,8,2,6,3,5,6
44,1,1,2,3,1,2,4,6,6,4,9,12,11
45,1,1,2,3,1,2,4,6,6,4,9,12,11
46,1,1,1,1,3,3,1,4,4,2,6,9,8
47,1,1,2,3,4,5,4,6,6,4,9,12,11
48,1,1,2,3,1,2,4,6,6,4,9,8,11
49,1,1,2,3,2,1,6,1,7,8,11,4,4
50,1,1,1,1,3,3,1,4,4,2,5,8,9
51,2,3,3,4,5,6,7,3,9,10,2,2,1
52,1,1,2,2,3,3,1,4,3,1,5,7,13
53,1,1,1,1,3,3,1,4,4,2,6,9,8
54,2,3,3,4,5,6,7,2,8,9,1,1,3
55,1,1,2,3,1,2,4,6,6,4,9,12,11
56,1,1,2,3,1,2,4,6,6,4,9,12,11
57,1,1,1,1,4,4,2,8,2,6,3,5,6
58,1,1,2,3,1,2,4,6,6,4,9,12,11
59,1,1,1,1,4,4,2,8,2,6,3,5,6
60,1,1,1,1,4,4,2,8,2,6,3,5,6
61,1,1,1,1,4,4,2,8,2,6,3,5,6
62,2,3,3,4,5,6,7,2,8,9,1,1,3
63,1,1,1,1,4,4,2,8,2,6,3,5,6
64,1,1,2,3,4,5,4,6,6,4,9,12,11
65,1,1,1,1,3,3,1,4,4,2,7,8,9
66,1,1,2,3,4,5,2,8,2,6,3,5,6
67,1,1,1,1,4,4,2,8,2,6,3,5,6
68,1,1,1,1,3,3,1,4,4,2,7,10,10
69,1,1,1,1,3,3,1,4,4,2,5,8,9
70,2,3,3,4,5,6,7,2,8,9,1,1,3
71,1,1,1,1,4,4,2,8,2,6,3,5,6
72,1,1,2,3,1,2,4,6,6,4,9,12,11
73,1,1,1,1,4,4,2,8,2,6,3,5,6
74,1,1,1,1,3,3,1,4,4,2,6,9,8
75,1,1,2,3,4,5,4,6,6,4,9,12,11
76,1,1,1,1,4,4,2,8,2,6,3,5,6
77,1,1,1,1,4,4,2,8,2,6,3,5,6
78,1,1,1,1,3,3,1,4,4,2,6,9,8
79,2,3,4,5,6,7,8,9,10,11,12,13,14
80,2,3,3,4,5,6,7,3,9,10,2,2,1
